{30., 0.27521181876125533}
{30.000999999999998, 0.2755923635648089}
{30.002000000000002, 0.2764072030621577}
{30.003, 0.27759926741430757}
{30.003999999999998, 0.2791027117151028}
{30.005000000000003, 0.2808439740835734}
{30.006, 0.2827429589200799}
{30.006999999999998, 0.28471432677003256}
{30.008000000000003, 0.2866688705481943}
{30.009, 0.2885149565034339}
{30.009999999999998, 0.2901600072699796}
{30.011000000000003, 0.29151200367313945}
{30.012, 0.2924809816459196}
{30.012999999999998, 0.29298050067302583}
{30.014, 0.2929290606095747}
{30.015, 0.29225144451687024}
{30.016, 0.29087996630441576}
{30.017, 0.28875560344808154}
{30.018, 0.28582899684585394}
{30.019, 0.2820613019468206}
{30.02, 0.27742487761350737}
{30.021, 0.27190380171590933}
{30.022, 0.26549420516777716}
{30.023, 0.2582044189593257}
{30.024, 0.25005493167093534}
{30.025, 0.24107815792355844}
{30.026, 0.23131802118680692}
{30.027, 0.22082935727845218}
{30.028, 0.2096771477035739}
{30.029, 0.19793559465361904}
{30.03, 0.18568705197311733}
{30.031, 0.17302082866570598}
{30.032, 0.1600318835157509}
{30.033, 0.14681943111572687}
{30.034, 0.13348548098560908}
{30.035, 0.12013333252686334}
{30.036, 0.10686604925352297}
{30.037, 0.09378493607523306}
{30.038, 0.08098804336675965}
{30.039, 0.06856872114581478}
{30.04, 0.05661424590259376}
{30.041, 0.045204541492275666}
{30.042, 0.03441101403361258}
{30.043, 0.024295518975652398}
{30.044, 0.014909476428457647}
{30.045, 0.006293148534825777}
{30.046, -0.0015249098751716767}
{30.047, -0.00852821881676957}
{30.048000000000002, -0.014712553185948149}
{30.049, -0.02008593254863767}
{30.05, -0.02466842091312828}
{30.051000000000002, -0.028491739690237026}
{30.052, -0.031598699970828426}
{30.053, -0.03404246307934693}
{30.054000000000002, -0.035885641050696714}
{30.055, -0.03719925118392071}
{30.056, -0.03806154111034573}
{30.057000000000002, -0.03855670284032827}
{30.058, -0.03877349598967331}
{30.059, -0.0388038018069287}
{30.060000000000002, -0.03874113070382274}
{30.061, -0.03867910671613807}
{30.061999999999998, -0.03870995267994832}
{30.063000000000002, -0.03892299989277089}
{30.064, -0.039403245641075765}
{30.064999999999998, -0.04022998122083655}
{30.066000000000003, -0.04147551196827914}
{30.067, -0.043203989371104305}
{30.067999999999998, -0.045470373568958125}
{30.069000000000003, -0.048319542503447326}
{30.07, -0.051785561674724194}
{30.070999999999998, -0.05589112593974084}
{30.072000000000003, -0.060647182086283724}
{30.073, -0.06605273807924822}
{30.073999999999998, -0.07209486194580438}
{30.075000000000003, -0.0787488702901601}
{30.076, -0.08597870345317764}
{30.076999999999998, -0.09373748140386283}
{30.078, -0.10196823161464767}
{30.079, -0.11060477747485224}
{30.08, -0.11957277327908675}
{30.081, -0.12879086952904975}
{30.082, -0.13817199024425297}
{30.083, -0.14762470222161322}
{30.084, -0.15705465474312436}
{30.085, -0.16636606712745616}
{30.086, -0.1754632407725889}
